,date,open,high,low,close,volume,average,barCount
67,2023-02-17 15:37:00+00:00,72.955,73.195,72.815,72.825,-1.0,-1.0,-1
68,2023-02-17 15:38:00+00:00,72.825,72.845,72.565,72.675,-1.0,-1.0,-1
69,2023-02-17 15:39:00+00:00,72.675,72.76,72.635,72.675,-1.0,-1.0,-1
70,2023-02-17 15:40:00+00:00,72.675,72.705,72.425,72.485,-1.0,-1.0,-1
71,2023-02-17 15:41:00+00:00,72.485,72.525,72.35,72.495,-1.0,-1.0,-1
72,2023-02-17 15:42:00+00:00,72.495,72.515,72.345,72.36,-1.0,-1.0,-1
73,2023-02-17 15:43:00+00:00,72.36,72.405,72.175,72.245,-1.0,-1.0,-1
74,2023-02-17 15:44:00+00:00,72.245,72.275,72.155,72.185,-1.0,-1.0,-1
75,2023-02-17 15:45:00+00:00,72.185,72.335,72.135,72.295,-1.0,-1.0,-1
76,2023-02-17 15:46:00+00:00,72.295,72.295,72.165,72.235,-1.0,-1.0,-1
77,2023-02-17 15:47:00+00:00,72.235,72.295,72.085,72.115,-1.0,-1.0,-1
78,2023-02-17 15:48:00+00:00,72.115,72.275,72.04,72.255,-1.0,-1.0,-1
79,2023-02-17 15:49:00+00:00,72.255,72.27,72.115,72.205,-1.0,-1.0,-1
80,2023-02-17 15:50:00+00:00,72.205,72.225,72.085,72.195,-1.0,-1.0,-1
81,2023-02-17 15:51:00+00:00,72.195,72.235,72.085,72.175,-1.0,-1.0,-1
82,2023-02-17 15:52:00+00:00,72.175,72.185,72.035,72.065,-1.0,-1.0,-1
83,2023-02-17 15:53:00+00:00,72.065,72.09,71.965,72.005,-1.0,-1.0,-1
84,2023-02-17 15:54:00+00:00,72.005,72.155,71.995,72.065,-1.0,-1.0,-1
85,2023-02-17 15:55:00+00:00,72.065,72.175,72.025,72.12,-1.0,-1.0,-1
86,2023-02-17 15:56:00+00:00,72.12,72.145,71.975,72.015,-1.0,-1.0,-1
87,2023-02-17 15:57:00+00:00,72.015,72.085,71.955,71.985,-1.0,-1.0,-1
88,2023-02-17 15:58:00+00:00,71.985,72.015,71.935,71.975,-1.0,-1.0,-1
89,2023-02-17 15:59:00+00:00,71.975,71.995,71.865,71.955,-1.0,-1.0,-1
90,2023-02-17 16:00:00+00:00,71.955,71.985,71.845,71.885,-1.0,-1.0,-1
91,2023-02-17 16:01:00+00:00,71.885,71.935,71.855,71.885,-1.0,-1.0,-1
92,2023-02-17 16:02:00+00:00,71.885,71.935,71.795,71.795,-1.0,-1.0,-1
93,2023-02-17 16:03:00+00:00,71.795,71.87,71.77,71.795,-1.0,-1.0,-1
94,2023-02-17 16:04:00+00:00,71.795,71.905,71.725,71.905,-1.0,-1.0,-1
95,2023-02-17 16:05:00+00:00,71.905,72.015,71.875,71.975,-1.0,-1.0,-1
96,2023-02-17 16:06:00+00:00,71.975,72.085,71.895,72.065,-1.0,-1.0,-1
97,2023-02-17 16:07:00+00:00,72.065,72.165,72.055,72.135,-1.0,-1.0,-1
98,2023-02-17 16:08:00+00:00,72.135,72.175,72.065,72.095,-1.0,-1.0,-1
99,2023-02-17 16:09:00+00:00,72.095,72.115,71.935,71.955,-1.0,-1.0,-1
100,2023-02-17 16:10:00+00:00,71.955,72.085,71.945,72.075,-1.0,-1.0,-1
101,2023-02-17 16:11:00+00:00,72.075,72.125,72.045,72.085,-1.0,-1.0,-1
102,2023-02-17 16:12:00+00:00,72.085,72.155,71.995,71.995,-1.0,-1.0,-1
103,2023-02-17 16:13:00+00:00,71.995,72.075,71.975,72.035,-1.0,-1.0,-1
104,2023-02-17 16:14:00+00:00,72.035,72.075,71.955,72.065,-1.0,-1.0,-1
105,2023-02-17 16:15:00+00:00,72.065,72.105,71.965,72.015,-1.0,-1.0,-1
106,2023-02-17 16:16:00+00:00,72.015,72.035,71.905,71.965,-1.0,-1.0,-1
107,2023-02-17 16:17:00+00:00,71.965,71.995,71.855,71.895,-1.0,-1.0,-1
108,2023-02-17 16:18:00+00:00,71.895,71.975,71.885,71.95,-1.0,-1.0,-1
109,2023-02-17 16:19:00+00:00,71.95,71.985,71.875,71.915,-1.0,-1.0,-1
110,2023-02-17 16:20:00+00:00,71.915,71.915,71.785,71.845,-1.0,-1.0,-1
111,2023-02-17 16:21:00+00:00,71.845,71.865,71.635,71.685,-1.0,-1.0,-1
112,2023-02-17 16:22:00+00:00,71.685,71.785,71.615,71.745,-1.0,-1.0,-1
113,2023-02-17 16:23:00+00:00,71.745,71.805,71.715,71.805,-1.0,-1.0,-1
114,2023-02-17 16:24:00+00:00,71.805,71.805,71.615,71.635,-1.0,-1.0,-1
115,2023-02-17 16:25:00+00:00,71.635,71.795,71.565,71.775,-1.0,-1.0,-1
116,2023-02-17 16:26:00+00:00,71.775,71.785,71.625,71.655,-1.0,-1.0,-1
117,2023-02-17 16:27:00+00:00,71.655,71.725,71.585,71.705,-1.0,-1.0,-1
118,2023-02-17 16:28:00+00:00,71.705,71.735,71.585,71.61,-1.0,-1.0,-1
119,2023-02-17 16:29:00+00:00,71.61,71.725,71.605,71.695,-1.0,-1.0,-1
120,2023-02-17 16:30:00+00:00,71.695,71.715,71.605,71.665,-1.0,-1.0,-1
121,2023-02-17 16:31:00+00:00,71.665,71.665,71.555,71.645,-1.0,-1.0,-1
122,2023-02-17 16:32:00+00:00,71.645,71.755,71.515,71.545,-1.0,-1.0,-1
123,2023-02-17 16:33:00+00:00,71.545,71.705,71.505,71.645,-1.0,-1.0,-1
124,2023-02-17 16:34:00+00:00,71.645,71.775,71.565,71.755,-1.0,-1.0,-1
125,2023-02-17 16:35:00+00:00,71.755,71.765,71.675,71.725,-1.0,-1.0,-1
126,2023-02-17 16:36:00+00:00,71.725,71.825,71.685,71.805,-1.0,-1.0,-1
127,2023-02-17 16:37:00+00:00,71.805,71.925,71.755,71.885,-1.0,-1.0,-1
128,2023-02-17 16:38:00+00:00,71.885,71.925,71.79,71.835,-1.0,-1.0,-1
129,2023-02-17 16:39:00+00:00,71.835,71.96,71.825,71.925,-1.0,-1.0,-1
130,2023-02-17 16:40:00+00:00,71.925,72.055,71.885,71.895,-1.0,-1.0,-1
131,2023-02-17 16:41:00+00:00,71.895,71.975,71.865,71.965,-1.0,-1.0,-1
132,2023-02-17 16:42:00+00:00,71.965,71.965,71.855,71.905,-1.0,-1.0,-1
133,2023-02-17 16:43:00+00:00,71.905,72.035,71.905,71.985,-1.0,-1.0,-1
134,2023-02-17 16:44:00+00:00,71.985,72.105,71.975,72.075,-1.0,-1.0,-1
135,2023-02-17 16:45:00+00:00,72.075,72.155,72.055,72.135,-1.0,-1.0,-1
136,2023-02-17 16:46:00+00:00,72.135,72.215,72.125,72.195,-1.0,-1.0,-1
137,2023-02-17 16:47:00+00:00,72.195,72.265,72.145,72.185,-1.0,-1.0,-1
138,2023-02-17 16:48:00+00:00,72.185,72.205,72.085,72.085,-1.0,-1.0,-1
139,2023-02-17 16:49:00+00:00,72.085,72.145,72.065,72.095,-1.0,-1.0,-1
140,2023-02-17 16:50:00+00:00,72.095,72.095,71.995,72.075,-1.0,-1.0,-1
141,2023-02-17 16:51:00+00:00,72.075,72.095,71.955,71.975,-1.0,-1.0,-1
142,2023-02-17 16:52:00+00:00,71.975,72.005,71.865,71.865,-1.0,-1.0,-1
143,2023-02-17 16:53:00+00:00,71.865,71.895,71.815,71.835,-1.0,-1.0,-1
144,2023-02-17 16:54:00+00:00,71.835,71.835,71.725,71.78,-1.0,-1.0,-1
145,2023-02-17 16:55:00+00:00,71.78,71.825,71.725,71.755,-1.0,-1.0,-1
146,2023-02-17 16:56:00+00:00,71.755,71.765,71.695,71.705,-1.0,-1.0,-1
147,2023-02-17 16:57:00+00:00,71.705,71.735,71.625,71.725,-1.0,-1.0,-1
148,2023-02-17 16:58:00+00:00,71.725,71.825,71.695,71.815,-1.0,-1.0,-1
149,2023-02-17 16:59:00+00:00,71.815,71.885,71.805,71.865,-1.0,-1.0,-1
150,2023-02-17 17:00:00+00:00,71.865,72.005,71.855,71.975,-1.0,-1.0,-1
151,2023-02-17 17:01:00+00:00,71.975,72.145,71.965,72.125,-1.0,-1.0,-1
152,2023-02-17 17:02:00+00:00,72.125,72.215,72.065,72.065,-1.0,-1.0,-1
153,2023-02-17 17:03:00+00:00,72.065,72.105,72.005,72.025,-1.0,-1.0,-1
154,2023-02-17 17:04:00+00:00,72.025,72.075,72.015,72.045,-1.0,-1.0,-1
155,2023-02-17 17:05:00+00:00,72.045,72.165,72.045,72.145,-1.0,-1.0,-1
156,2023-02-17 17:06:00+00:00,72.145,72.205,72.135,72.135,-1.0,-1.0,-1
157,2023-02-17 17:07:00+00:00,72.135,72.195,72.135,72.185,-1.0,-1.0,-1
158,2023-02-17 17:08:00+00:00,72.185,72.255,72.185,72.235,-1.0,-1.0,-1
159,2023-02-17 17:09:00+00:00,72.235,72.335,72.215,72.265,-1.0,-1.0,-1
160,2023-02-17 17:10:00+00:00,72.265,72.385,72.255,72.365,-1.0,-1.0,-1
161,2023-02-17 17:11:00+00:00,72.365,72.505,72.345,72.495,-1.0,-1.0,-1
162,2023-02-17 17:12:00+00:00,72.495,72.505,72.395,72.395,-1.0,-1.0,-1
163,2023-02-17 17:13:00+00:00,72.395,72.41,72.365,72.405,-1.0,-1.0,-1
164,2023-02-17 17:14:00+00:00,72.405,72.425,72.325,72.365,-1.0,-1.0,-1
165,2023-02-17 17:15:00+00:00,72.365,72.465,72.365,72.405,-1.0,-1.0,-1
166,2023-02-17 17:16:00+00:00,72.405,72.465,72.375,72.375,-1.0,-1.0,-1
167,2023-02-17 17:17:00+00:00,72.375,72.385,72.31,72.325,-1.0,-1.0,-1
168,2023-02-17 17:18:00+00:00,72.325,72.385,72.285,72.305,-1.0,-1.0,-1
169,2023-02-17 17:19:00+00:00,72.305,72.325,72.19,72.205,-1.0,-1.0,-1
170,2023-02-17 17:20:00+00:00,72.205,72.295,72.195,72.285,-1.0,-1.0,-1
171,2023-02-17 17:21:00+00:00,72.285,72.295,72.235,72.255,-1.0,-1.0,-1
172,2023-02-17 17:22:00+00:00,72.255,72.255,72.095,72.105,-1.0,-1.0,-1
173,2023-02-17 17:23:00+00:00,72.105,72.275,72.105,72.265,-1.0,-1.0,-1
174,2023-02-17 17:24:00+00:00,72.265,72.285,72.185,72.215,-1.0,-1.0,-1
175,2023-02-17 17:25:00+00:00,72.215,72.315,72.185,72.295,-1.0,-1.0,-1
176,2023-02-17 17:26:00+00:00,72.295,72.395,72.245,72.255,-1.0,-1.0,-1
177,2023-02-17 17:27:00+00:00,72.255,72.285,72.185,72.225,-1.0,-1.0,-1
178,2023-02-17 17:28:00+00:00,72.225,72.295,72.215,72.285,-1.0,-1.0,-1
179,2023-02-17 17:29:00+00:00,72.285,72.315,72.235,72.245,-1.0,-1.0,-1
180,2023-02-17 17:30:00+00:00,72.245,72.245,72.085,72.1,-1.0,-1.0,-1
181,2023-02-17 17:31:00+00:00,72.1,72.205,72.1,72.145,-1.0,-1.0,-1
182,2023-02-17 17:32:00+00:00,72.145,72.275,72.135,72.255,-1.0,-1.0,-1
183,2023-02-17 17:33:00+00:00,72.255,72.265,72.125,72.135,-1.0,-1.0,-1
184,2023-02-17 17:34:00+00:00,72.135,72.185,72.095,72.125,-1.0,-1.0,-1
185,2023-02-17 17:35:00+00:00,72.125,72.175,72.085,72.145,-1.0,-1.0,-1
186,2023-02-17 17:36:00+00:00,72.145,72.225,72.135,72.175,-1.0,-1.0,-1
187,2023-02-17 17:37:00+00:00,72.175,72.195,72.085,72.085,-1.0,-1.0,-1
188,2023-02-17 17:38:00+00:00,72.085,72.105,72.025,72.045,-1.0,-1.0,-1
189,2023-02-17 17:39:00+00:00,72.045,72.095,72.025,72.085,-1.0,-1.0,-1
190,2023-02-17 17:40:00+00:00,72.085,72.135,72.055,72.055,-1.0,-1.0,-1
191,2023-02-17 17:41:00+00:00,72.055,72.065,71.965,71.995,-1.0,-1.0,-1
192,2023-02-17 17:42:00+00:00,71.995,72.005,71.895,71.9,-1.0,-1.0,-1
193,2023-02-17 17:43:00+00:00,71.9,72.0,71.895,71.915,-1.0,-1.0,-1
194,2023-02-17 17:44:00+00:00,71.915,71.995,71.905,71.935,-1.0,-1.0,-1
195,2023-02-17 17:45:00+00:00,71.935,72.015,71.905,71.995,-1.0,-1.0,-1
196,2023-02-17 17:46:00+00:00,71.995,72.005,71.875,71.945,-1.0,-1.0,-1
197,2023-02-17 17:47:00+00:00,71.945,71.945,71.885,71.895,-1.0,-1.0,-1
198,2023-02-17 17:48:00+00:00,71.895,71.905,71.855,71.865,-1.0,-1.0,-1
199,2023-02-17 17:49:00+00:00,71.865,71.895,71.775,71.795,-1.0,-1.0,-1
200,2023-02-17 17:50:00+00:00,71.795,71.835,71.755,71.825,-1.0,-1.0,-1
201,2023-02-17 17:51:00+00:00,71.825,71.825,71.745,71.765,-1.0,-1.0,-1
202,2023-02-17 17:52:00+00:00,71.765,71.795,71.465,71.515,-1.0,-1.0,-1
203,2023-02-17 17:53:00+00:00,71.515,71.595,71.495,71.555,-1.0,-1.0,-1
204,2023-02-17 17:54:00+00:00,71.555,71.585,71.475,71.535,-1.0,-1.0,-1
205,2023-02-17 17:55:00+00:00,71.535,71.545,71.495,71.535,-1.0,-1.0,-1
206,2023-02-17 17:56:00+00:00,71.535,71.715,71.535,71.685,-1.0,-1.0,-1
207,2023-02-17 17:57:00+00:00,71.685,71.745,71.655,71.735,-1.0,-1.0,-1
208,2023-02-17 17:58:00+00:00,71.735,71.765,71.665,71.715,-1.0,-1.0,-1
209,2023-02-17 17:59:00+00:00,71.715,71.755,71.675,71.685,-1.0,-1.0,-1
210,2023-02-17 18:00:00+00:00,71.685,71.765,71.665,71.685,-1.0,-1.0,-1
211,2023-02-17 18:01:00+00:00,71.685,71.705,71.605,71.605,-1.0,-1.0,-1
212,2023-02-17 18:02:00+00:00,71.605,71.645,71.575,71.635,-1.0,-1.0,-1
213,2023-02-17 18:03:00+00:00,71.635,71.735,71.605,71.635,-1.0,-1.0,-1
214,2023-02-17 18:04:00+00:00,71.635,71.725,71.625,71.715,-1.0,-1.0,-1
215,2023-02-17 18:05:00+00:00,71.715,71.815,71.705,71.715,-1.0,-1.0,-1
216,2023-02-17 18:06:00+00:00,71.715,71.775,71.665,71.675,-1.0,-1.0,-1
217,2023-02-17 18:07:00+00:00,71.675,71.755,71.645,71.755,-1.0,-1.0,-1
218,2023-02-17 18:08:00+00:00,71.755,71.925,71.755,71.925,-1.0,-1.0,-1
219,2023-02-17 18:09:00+00:00,71.925,71.985,71.875,71.945,-1.0,-1.0,-1
220,2023-02-17 18:10:00+00:00,71.945,72.095,71.925,72.045,-1.0,-1.0,-1
221,2023-02-17 18:11:00+00:00,72.045,72.095,72.015,72.085,-1.0,-1.0,-1
222,2023-02-17 18:12:00+00:00,72.085,72.115,72.035,72.065,-1.0,-1.0,-1
223,2023-02-17 18:13:00+00:00,72.065,72.115,72.015,72.035,-1.0,-1.0,-1
224,2023-02-17 18:14:00+00:00,72.035,72.085,72.005,72.065,-1.0,-1.0,-1
225,2023-02-17 18:15:00+00:00,72.065,72.185,72.055,72.175,-1.0,-1.0,-1
226,2023-02-17 18:16:00+00:00,72.175,72.205,72.105,72.125,-1.0,-1.0,-1
227,2023-02-17 18:17:00+00:00,72.125,72.225,72.105,72.185,-1.0,-1.0,-1
228,2023-02-17 18:18:00+00:00,72.185,72.225,72.155,72.175,-1.0,-1.0,-1
229,2023-02-17 18:19:00+00:00,72.175,72.185,72.085,72.085,-1.0,-1.0,-1
230,2023-02-17 18:20:00+00:00,72.085,72.105,71.945,71.965,-1.0,-1.0,-1
231,2023-02-17 18:21:00+00:00,71.965,71.97,71.845,71.935,-1.0,-1.0,-1
232,2023-02-17 18:22:00+00:00,71.935,71.975,71.875,71.915,-1.0,-1.0,-1
233,2023-02-17 18:23:00+00:00,71.915,71.955,71.875,71.915,-1.0,-1.0,-1
234,2023-02-17 18:24:00+00:00,71.915,71.915,71.775,71.815,-1.0,-1.0,-1
235,2023-02-17 18:25:00+00:00,71.815,71.85,71.735,71.755,-1.0,-1.0,-1
236,2023-02-17 18:26:00+00:00,71.755,71.77,71.655,71.685,-1.0,-1.0,-1
237,2023-02-17 18:27:00+00:00,71.685,71.815,71.675,71.775,-1.0,-1.0,-1
238,2023-02-17 18:28:00+00:00,71.775,71.865,71.775,71.835,-1.0,-1.0,-1
239,2023-02-17 18:29:00+00:00,71.835,71.865,71.795,71.805,-1.0,-1.0,-1
240,2023-02-17 18:30:00+00:00,71.805,71.825,71.755,71.785,-1.0,-1.0,-1
241,2023-02-17 18:31:00+00:00,71.785,71.815,71.735,71.785,-1.0,-1.0,-1
242,2023-02-17 18:32:00+00:00,71.785,71.815,71.665,71.675,-1.0,-1.0,-1
243,2023-02-17 18:33:00+00:00,71.675,71.775,71.675,71.765,-1.0,-1.0,-1
244,2023-02-17 18:34:00+00:00,71.765,71.895,71.735,71.895,-1.0,-1.0,-1
245,2023-02-17 18:35:00+00:00,71.895,71.925,71.835,71.875,-1.0,-1.0,-1
246,2023-02-17 18:36:00+00:00,71.875,71.945,71.865,71.905,-1.0,-1.0,-1
247,2023-02-17 18:37:00+00:00,71.905,72.005,71.885,72.005,-1.0,-1.0,-1
248,2023-02-17 18:38:00+00:00,72.005,72.005,71.925,71.955,-1.0,-1.0,-1
249,2023-02-17 18:39:00+00:00,71.955,72.01,71.925,71.945,-1.0,-1.0,-1
250,2023-02-17 18:40:00+00:00,71.945,72.025,71.895,72.025,-1.0,-1.0,-1
251,2023-02-17 18:41:00+00:00,72.025,72.075,71.985,72.035,-1.0,-1.0,-1
252,2023-02-17 18:42:00+00:00,72.035,72.045,71.975,72.015,-1.0,-1.0,-1
253,2023-02-17 18:43:00+00:00,72.015,72.065,71.985,72.055,-1.0,-1.0,-1
254,2023-02-17 18:44:00+00:00,72.055,72.075,71.985,71.995,-1.0,-1.0,-1
255,2023-02-17 18:45:00+00:00,71.995,72.045,71.985,72.045,-1.0,-1.0,-1
256,2023-02-17 18:46:00+00:00,72.045,72.085,71.995,72.065,-1.0,-1.0,-1
257,2023-02-17 18:47:00+00:00,72.065,72.095,72.035,72.075,-1.0,-1.0,-1
258,2023-02-17 18:48:00+00:00,72.075,72.155,72.015,72.075,-1.0,-1.0,-1
259,2023-02-17 18:49:00+00:00,72.075,72.105,72.015,72.065,-1.0,-1.0,-1
260,2023-02-17 18:50:00+00:00,72.065,72.065,71.905,71.955,-1.0,-1.0,-1
261,2023-02-17 18:51:00+00:00,71.955,71.975,71.855,71.955,-1.0,-1.0,-1
262,2023-02-17 18:52:00+00:00,71.955,72.055,71.855,72.045,-1.0,-1.0,-1
263,2023-02-17 18:53:00+00:00,72.045,72.135,71.975,71.985,-1.0,-1.0,-1
264,2023-02-17 18:54:00+00:00,71.985,71.995,71.895,71.925,-1.0,-1.0,-1
265,2023-02-17 18:55:00+00:00,71.925,71.975,71.915,71.935,-1.0,-1.0,-1
266,2023-02-17 18:56:00+00:00,71.935,71.985,71.885,71.885,-1.0,-1.0,-1
267,2023-02-17 18:57:00+00:00,71.885,71.935,71.845,71.895,-1.0,-1.0,-1
268,2023-02-17 18:58:00+00:00,71.895,72.015,71.875,72.005,-1.0,-1.0,-1
269,2023-02-17 18:59:00+00:00,72.005,72.085,71.985,72.075,-1.0,-1.0,-1
270,2023-02-17 19:00:00+00:00,72.075,72.205,72.075,72.145,-1.0,-1.0,-1
271,2023-02-17 19:01:00+00:00,72.145,72.275,72.115,72.275,-1.0,-1.0,-1
272,2023-02-17 19:02:00+00:00,72.275,72.415,72.225,72.4,-1.0,-1.0,-1
273,2023-02-17 19:03:00+00:00,72.4,72.4,72.215,72.235,-1.0,-1.0,-1
274,2023-02-17 19:04:00+00:00,72.235,72.325,72.195,72.315,-1.0,-1.0,-1
275,2023-02-17 19:05:00+00:00,72.315,72.375,72.275,72.345,-1.0,-1.0,-1
276,2023-02-17 19:06:00+00:00,72.345,72.415,72.295,72.395,-1.0,-1.0,-1
277,2023-02-17 19:07:00+00:00,72.395,72.405,72.335,72.375,-1.0,-1.0,-1
278,2023-02-17 19:08:00+00:00,72.375,72.415,72.335,72.375,-1.0,-1.0,-1
279,2023-02-17 19:09:00+00:00,72.375,72.405,72.325,72.355,-1.0,-1.0,-1
280,2023-02-17 19:10:00+00:00,72.355,72.405,72.285,72.395,-1.0,-1.0,-1
281,2023-02-17 19:11:00+00:00,72.395,72.425,72.285,72.345,-1.0,-1.0,-1
282,2023-02-17 19:12:00+00:00,72.345,72.345,72.205,72.215,-1.0,-1.0,-1
283,2023-02-17 19:13:00+00:00,72.215,72.235,72.125,72.155,-1.0,-1.0,-1
284,2023-02-17 19:14:00+00:00,72.155,72.155,72.045,72.095,-1.0,-1.0,-1
285,2023-02-17 19:15:00+00:00,72.095,72.125,72.045,72.075,-1.0,-1.0,-1
286,2023-02-17 19:16:00+00:00,72.075,72.195,72.075,72.185,-1.0,-1.0,-1
287,2023-02-17 19:17:00+00:00,72.185,72.315,72.175,72.275,-1.0,-1.0,-1
288,2023-02-17 19:18:00+00:00,72.275,72.285,72.195,72.255,-1.0,-1.0,-1
289,2023-02-17 19:19:00+00:00,72.255,72.255,72.155,72.205,-1.0,-1.0,-1
